품종,등급,최고가,최저가,평균단가,날짜
미안마,P박스,130000.0,45500.0,85892.0,2017년 01월 20일
미안마,P박스,45500.0,35100.0,40300.0,2017년 01월 21일
미안마,P박스,35500.0,28000.0,32867.0,2017년 01월 21일
미안마,P박스,29500.0,23300.0,26167.0,2017년 01월 21일
미안마,P박스,64000.0,33000.0,54387.0,2017년 01월 21일
미안마,P박스,26000.0,9800.0,18169.0,2017년 01월 21일
미안마,P박스,83900.0,63000.0,75960.0,2017년 01월 21일
미안마,P박스,55900.0,28000.0,47577.0,2017년 01월 21일
미안마,P박스,40000.0,16200.0,33639.0,2017년 01월 21일
미안마,P박스,69400.0,34100.0,58082.0,2017년 01월 21일
로얄후지,P박스,,,,2017년 01월 21일
부사,P박스,51000.0,26600.0,38350.0,2017년 01월 21일
부사,P박스,36900.0,15800.0,27838.0,2017년 01월 21일
부사,P박스,75000.0,40000.0,53899.0,2017년 01월 21일
부사,P박스,60000.0,36900.0,46229.0,2017년 01월 21일
부사,P박스,80000.0,80000.0,80000.0,2017년 01월 21일
부사,P박스,36600.0,26900.0,29881.0,2017년 01월 21일
부사,P박스,31000.0,18900.0,25067.0,2017년 01월 21일
부사,P박스,33000.0,21600.0,24833.0,2017년 01월 21일
부사,P박스,22300.0,8700.0,17110.0,2017년 01월 21일
미안마,P박스,45900.0,33000.0,40200.0,2017년 01월 23일
미안마,P박스,36900.0,30000.0,34415.0,2017년 01월 23일
미안마,P박스,29000.0,28000.0,28400.0,2017년 01월 23일
미안마,P박스,72200.0,47700.0,65392.0,2017년 01월 23일
미안마,P박스,25500.0,9900.0,18619.0,2017년 01월 23일
로얄후지,P박스,,,,2017년 01월 23일
부사,P박스,82000.0,81500.0,81750.0,2017년 01월 23일
미안마,P박스,40000.0,14100.0,30274.0,2017년 01월 23일
미안마,P박스,64000.0,40300.0,53719.0,2017년 01월 23일
부사,P박스,45000.0,30600.0,37143.0,2017년 01월 23일
부사,P박스,24900.0,7500.0,17126.0,2017년 01월 23일
부사,P박스,69000.0,34500.0,61019.0,2017년 01월 23일
미안마,P박스,91000.0,68000.0,81682.0,2017년 01월 23일
부사,P박스,50100.0,30000.0,40378.0,2017년 01월 23일
부사,P박스,61000.0,28900.0,47405.0,2017년 01월 23일
부사,P박스,37000.0,28500.0,32939.0,2017년 01월 23일
부사,P박스,30000.0,18500.0,22567.0,2017년 01월 23일
부사,P박스,41600.0,14100.0,29955.0,2017년 01월 23일
미안마,P박스,55400.0,33900.0,46398.0,2017년 01월 23일
미안마,P박스,95600.0,39000.0,76059.0,2017년 01월 24일
부사,P박스,36000.0,13300.0,24655.0,2017년 01월 24일
로얄후지,P박스,80000.0,80000.0,80000.0,2017년 01월 24일
미안마,P박스,69500.0,29800.0,52785.0,2017년 01월 24일
부사,P박스,17900.0,8000.0,13074.0,2017년 01월 24일
로얄후지,P박스,48900.0,23900.0,47043.0,2017년 01월 24일
미안마,P박스,101000.0,80000.0,94000.0,2017년 01월 24일
로얄후지,P박스,100000.0,100000.0,100000.0,2017년 01월 24일
미안마,P박스,46900.0,10000.0,30447.0,2017년 01월 24일
미안마,P박스,62300.0,31900.0,46551.0,2017년 01월 24일
미안마,P박스,55900.0,33900.0,41788.0,2017년 01월 24일
미안마,P박스,25500.0,7900.0,12915.0,2017년 01월 24일
부사,P박스,30000.0,18500.0,22567.0,2017년 01월 24일
로얄후지,P박스,67900.0,67900.0,67900.0,2017년 01월 24일
부사,P박스,37000.0,28500.0,32939.0,2017년 01월 24일
로얄후지,P박스,28900.0,16900.0,24900.0,2017년 01월 24일
부사,P박스,70000.0,40000.0,60000.0,2017년 01월 24일
부사,P박스,47900.0,28300.0,41833.0,2017년 01월 24일
로얄후지,P박스,43200.0,43200.0,43200.0,2017년 01월 24일
로얄후지,P박스,36000.0,36000.0,36000.0,2017년 01월 24일
부사,P박스,30000.0,28500.0,28667.0,2017년 01월 24일
부사,P박스,78800.0,78800.0,78800.0,2017년 01월 24일
미안마,P박스,38000.0,31300.0,35123.0,2017년 01월 24일
미안마,P박스,34000.0,32000.0,32500.0,2017년 01월 24일
부사,P박스,48900.0,29000.0,41530.0,2017년 01월 24일
로얄후지,P박스,58900.0,58900.0,58900.0,2017년 01월 24일
미안마,P박스,47500.0,43000.0,44295.0,2017년 01월 25일
부사,P박스,59600.0,31300.0,47119.0,2017년 01월 25일
미안마,P박스,26500.0,9800.0,15097.0,2017년 01월 25일
미안마,P박스,44500.0,15500.0,27795.0,2017년 01월 25일
미안마,P박스,28900.0,27000.0,27608.0,2017년 01월 25일
미안마,P박스,35900.0,32200.0,34470.0,2017년 01월 25일
미안마,P박스,39800.0,36000.0,38161.0,2017년 01월 25일
부사,P박스,68900.0,32900.0,50821.0,2017년 01월 25일
미안마,P박스,50500.0,45000.0,47508.0,2017년 01월 25일
부사,P박스,25600.0,7000.0,13322.0,2017년 01월 25일
부사,P박스,48500.0,12000.0,24941.0,2017년 01월 25일
부사,P박스,30000.0,30000.0,30000.0,2017년 01월 25일
부사,P박스,39000.0,25900.0,34617.0,2017년 01월 25일
부사,P박스,107000.0,48900.0,91319.0,2017년 01월 25일
미안마,P박스,77800.0,58900.0,65686.0,2017년 01월 25일
부사,P박스,86300.0,38900.0,64069.0,2017년 01월 25일
미안마,P박스,83200.0,78500.0,78638.0,2017년 01월 25일
부사,P박스,32900.0,14200.0,24901.0,2017년 01월 26일
미안마,P박스,,,,2017년 01월 26일
부사,P박스,38500.0,38500.0,38500.0,2017년 01월 26일
부사,P박스,52000.0,52000.0,52000.0,2017년 01월 26일
부사,P박스,17600.0,8000.0,13617.0,2017년 01월 26일
부사,P박스,55900.0,45600.0,50903.0,2017년 02월 01일
미안마,P박스,47700.0,31200.0,41100.0,2017년 02월 01일
미안마,P박스,,,,2017년 02월 01일
미안마,P박스,51000.0,27000.0,39923.0,2017년 02월 01일
부사,P박스,29000.0,28100.0,28511.0,2017년 02월 01일
부사,P박스,50000.0,42300.0,45969.0,2017년 02월 01일
부사,P박스,21000.0,8900.0,14395.0,2017년 02월 01일
부사,P박스,38200.0,33900.0,35644.0,2017년 02월 01일
부사,P박스,,,,2017년 02월 01일
미안마,P박스,30200.0,14900.0,24808.0,2017년 02월 01일
부사,P박스,44900.0,33200.0,41173.0,2017년 02월 01일
부사,P박스,35500.0,15600.0,26385.0,2017년 02월 01일
부사,P박스,60000.0,48900.0,50907.0,2017년 02월 01일
부사,P박스,37800.0,15000.0,26264.0,2017년 02월 02일
부사,P박스,58900.0,24100.0,47570.0,2017년 02월 02일
부사,P박스,36900.0,19300.0,32606.0,2017년 02월 02일
부사,P박스,46900.0,24900.0,39812.0,2017년 02월 02일
부사,P박스,54900.0,25300.0,45420.0,2017년 02월 02일
부사,P박스,55000.0,29100.0,44586.0,2017년 02월 02일
미안마,P박스,44000.0,28900.0,30154.0,2017년 02월 02일
미안마,P박스,28000.0,28000.0,28000.0,2017년 02월 02일
부사,P박스,22500.0,7000.0,14768.0,2017년 02월 02일
미안마,P박스,45000.0,26600.0,29471.0,2017년 02월 02일
부사,P박스,28500.0,16500.0,24500.0,2017년 02월 02일
미안마,P박스,48800.0,28000.0,36320.0,2017년 02월 02일
미안마,P박스,16000.0,7800.0,13354.0,2017년 02월 02일
미안마,P박스,60000.0,60000.0,60000.0,2017년 02월 02일
미안마,P박스,33900.0,13000.0,22461.0,2017년 02월 02일
미안마,P박스,30200.0,25900.0,29359.0,2017년 02월 02일
미안마,P박스,37000.0,27900.0,30664.0,2017년 02월 02일
미안마,P박스,58900.0,22000.0,41343.0,2017년 02월 03일
미안마,P박스,90000.0,90000.0,90000.0,2017년 02월 03일
미안마,P박스,64900.0,21000.0,44106.0,2017년 02월 03일
부사,P박스,43500.0,9800.0,27640.0,2017년 02월 03일
미안마,P박스,48900.0,27900.0,38733.0,2017년 02월 03일
미안마,P박스,36900.0,22000.0,32965.0,2017년 02월 03일
미안마,P박스,79800.0,23000.0,51596.0,2017년 02월 03일
미안마,P박스,31000.0,14000.0,22000.0,2017년 02월 03일
부사,P박스,65900.0,27700.0,48240.0,2017년 02월 03일
부사,P박스,38900.0,27600.0,35717.0,2017년 02월 03일
부사,P박스,40500.0,7800.0,14484.0,2017년 02월 03일
부사,P박스,77000.0,37100.0,58233.0,2017년 02월 03일
미안마,P박스,26600.0,9300.0,15308.0,2017년 02월 03일
미안마,P박스,45600.0,10000.0,30125.0,2017년 02월 03일
부사,P박스,48900.0,32500.0,40065.0,2017년 02월 03일
부사,P박스,29500.0,18900.0,24430.0,2017년 02월 03일
부사,P박스,59000.0,29600.0,43936.0,2017년 02월 03일
미안마,P박스,68900.0,35000.0,58994.0,2017년 02월 04일
부사,P박스,53900.0,22000.0,47339.0,2017년 02월 04일
미안마,P박스,15500.0,9400.0,13448.0,2017년 02월 04일
미안마,P박스,40700.0,17000.0,32273.0,2017년 02월 04일
미안마,P박스,26900.0,26900.0,26900.0,2017년 02월 04일
미안마,P박스,40000.0,33600.0,35871.0,2017년 02월 04일
미안마,P박스,55000.0,32900.0,38338.0,2017년 02월 04일
미안마,P박스,63900.0,35000.0,44741.0,2017년 02월 04일
미안마,P박스,78900.0,78900.0,78900.0,2017년 02월 04일
부사,P박스,34200.0,10900.0,26005.0,2017년 02월 04일
부사,P박스,30000.0,20200.0,27471.0,2017년 02월 04일
부사,P박스,38900.0,15900.0,33853.0,2017년 02월 04일
부사,P박스,43600.0,21900.0,39551.0,2017년 02월 04일
부사,P박스,47000.0,22900.0,42126.0,2017년 02월 04일
부사,P박스,65500.0,23000.0,50354.0,2017년 02월 04일
미안마,P박스,35000.0,33600.0,33900.0,2017년 02월 04일
부사,P박스,16000.0,9300.0,13194.0,2017년 02월 04일
부사,P박스,30500.0,8900.0,14725.0,2017년 02월 07일
부사,P박스,92000.0,27800.0,49211.0,2017년 02월 07일
부사,P박스,39000.0,16800.0,27067.0,2017년 02월 07일
부사,P박스,99700.0,30000.0,51808.0,2017년 02월 07일
부사,P박스,76600.0,26800.0,45108.0,2017년 02월 07일
부사,P박스,64500.0,25900.0,40504.0,2017년 02월 07일
부사,P박스,48900.0,18900.0,37426.0,2017년 02월 07일
부사,P박스,50000.0,13500.0,27083.0,2017년 02월 07일
미안마,P박스,59200.0,28000.0,51079.0,2017년 02월 07일
미안마,P박스,53900.0,28900.0,46400.0,2017년 02월 07일
미안마,P박스,47000.0,31500.0,41472.0,2017년 02월 07일
미안마,P박스,39500.0,31500.0,36763.0,2017년 02월 07일
미안마,P박스,30300.0,18900.0,26407.0,2017년 02월 07일
미안마,P박스,38900.0,15000.0,29163.0,2017년 02월 07일
미안마,P박스,20200.0,10600.0,15027.0,2017년 02월 07일
미안마,P박스,60000.0,31000.0,52316.0,2017년 02월 07일
미안마,P박스,70000.0,70000.0,70000.0,2017년 02월 07일
부사,P박스,48900.0,11200.0,28090.0,2017년 02월 08일
미안마,P박스,53900.0,24900.0,43486.0,2017년 02월 08일
부사,P박스,80000.0,25000.0,52302.0,2017년 02월 08일
부사,P박스,67800.0,25500.0,47480.0,2017년 02월 08일
부사,P박스,62200.0,25900.0,43917.0,2017년 02월 08일
부사,P박스,58900.0,24900.0,41407.0,2017년 02월 08일
부사,P박스,45500.0,15600.0,36715.0,2017년 02월 08일
미안마,P박스,65900.0,24500.0,48995.0,2017년 02월 08일
부사,P박스,33600.0,16800.0,29119.0,2017년 02월 08일
미안마,P박스,71200.0,28900.0,56541.0,2017년 02월 08일
미안마,P박스,42100.0,12000.0,29971.0,2017년 02월 08일
미안마,P박스,86900.0,86900.0,86900.0,2017년 02월 08일
미안마,P박스,21000.0,9900.0,15626.0,2017년 02월 08일
부사,P박스,21600.0,6800.0,14893.0,2017년 02월 08일
미안마,P박스,43900.0,16500.0,37131.0,2017년 02월 08일
미안마,P박스,48900.0,23900.0,42127.0,2017년 02월 08일
미안마,P박스,33000.0,14300.0,26270.0,2017년 02월 08일
미안마,P박스,38900.0,12300.0,25981.0,2017년 02월 09일
미안마,P박스,89300.0,45000.0,58256.0,2017년 02월 09일
미안마,P박스,56000.0,24200.0,41386.0,2017년 02월 09일
미안마,P박스,78900.0,32000.0,50364.0,2017년 02월 09일
미안마,P박스,56900.0,29600.0,44320.0,2017년 02월 09일
미안마,P박스,47900.0,23000.0,37775.0,2017년 02월 09일
미안마,P박스,29000.0,16000.0,23980.0,2017년 02월 09일
부사,P박스,45900.0,10200.0,23780.0,2017년 02월 09일
미안마,P박스,20000.0,9200.0,14666.0,2017년 02월 09일
부사,P박스,22500.0,8900.0,13566.0,2017년 02월 09일
부사,P박스,29800.0,13300.0,22904.0,2017년 02월 09일
부사,P박스,42600.0,13300.0,31292.0,2017년 02월 09일
부사,P박스,60000.0,17700.0,38852.0,2017년 02월 09일
부사,P박스,69500.0,19800.0,43089.0,2017년 02월 09일
부사,P박스,86000.0,21000.0,55509.0,2017년 02월 09일
부사,P박스,51200.0,15900.0,36004.0,2017년 02월 09일
미안마,P박스,38500.0,18900.0,31725.0,2017년 02월 09일
부사,P박스,31000.0,22000.0,26937.0,2017년 02월 10일
부사,P박스,41000.0,16800.0,32427.0,2017년 02월 10일
부사,P박스,49200.0,19800.0,40142.0,2017년 02월 10일
미안마,P박스,,,,2017년 02월 10일
부사,P박스,55900.0,26700.0,46412.0,2017년 02월 10일
부사,P박스,63000.0,27900.0,46530.0,2017년 02월 10일
부사,P박스,53900.0,22000.0,43355.0,2017년 02월 10일
미안마,P박스,57700.0,33000.0,44127.0,2017년 02월 10일
미안마,P박스,38600.0,14500.0,27597.0,2017년 02월 10일
미안마,P박스,49800.0,30000.0,40178.0,2017년 02월 10일
미안마,P박스,20600.0,11000.0,15017.0,2017년 02월 10일
미안마,P박스,42000.0,27000.0,34855.0,2017년 02월 10일
미안마,P박스,32100.0,22200.0,26540.0,2017년 02월 10일
부사,P박스,38900.0,11200.0,26881.0,2017년 02월 10일
미안마,P박스,54900.0,33000.0,43787.0,2017년 02월 10일
미안마,P박스,63900.0,33900.0,44842.0,2017년 02월 10일
부사,P박스,19300.0,9200.0,14270.0,2017년 02월 10일
부사,P박스,30600.0,23300.0,28131.0,2017년 02월 11일
미안마,P박스,38000.0,23300.0,33380.0,2017년 02월 11일
부사,P박스,52900.0,35500.0,45633.0,2017년 02월 11일
부사,P박스,48000.0,33500.0,40403.0,2017년 02월 11일
부사,P박스,48500.0,30200.0,41504.0,2017년 02월 11일
부사,P박스,46900.0,34000.0,40840.0,2017년 02월 11일
부사,P박스,38900.0,28900.0,35447.0,2017년 02월 11일
부사,P박스,33700.0,16900.0,23823.0,2017년 02월 11일
부사,P박스,17600.0,11000.0,13795.0,2017년 02월 11일
미안마,P박스,75000.0,42900.0,54764.0,2017년 02월 11일
미안마,P박스,67000.0,42900.0,53212.0,2017년 02월 11일
미안마,P박스,20000.0,13500.0,16749.0,2017년 02월 11일
미안마,P박스,42000.0,18000.0,31300.0,2017년 02월 11일
미안마,P박스,60000.0,38000.0,50882.0,2017년 02월 11일
미안마,P박스,50000.0,31000.0,44928.0,2017년 02월 11일
미안마,P박스,80000.0,45500.0,52800.0,2017년 02월 11일
미안마,P박스,20000.0,12200.0,16414.0,2017년 02월 13일
미안마,P박스,33000.0,18900.0,27139.0,2017년 02월 13일
미안마,P박스,37200.0,15600.0,29612.0,2017년 02월 13일
미안마,P박스,51900.0,34000.0,43320.0,2017년 02월 13일
미안마,P박스,71000.0,39000.0,47163.0,2017년 02월 13일
부사,P박스,20000.0,10500.0,14313.0,2017년 02월 13일
미안마,P박스,42900.0,30000.0,36793.0,2017년 02월 13일
미안마,P박스,57900.0,35000.0,48674.0,2017년 02월 13일
부사,P박스,52900.0,25000.0,42132.0,2017년 02월 13일
부사,P박스,29900.0,16000.0,24256.0,2017년 02월 13일
부사,P박스,57900.0,28100.0,45701.0,2017년 02월 13일
부사,P박스,36800.0,13600.0,25533.0,2017년 02월 13일
미안마,P박스,55200.0,37000.0,47442.0,2017년 02월 13일
부사,P박스,57900.0,33200.0,44700.0,2017년 02월 13일
부사,P박스,58900.0,29000.0,46725.0,2017년 02월 13일
부사,P박스,42900.0,19000.0,35473.0,2017년 02월 13일
미안마,P박스,49000.0,30600.0,43338.0,2017년 02월 14일
부사,P박스,54900.0,21300.0,41304.0,2017년 02월 14일
부사,P박스,42000.0,15900.0,34880.0,2017년 02월 14일
부사,P박스,36500.0,14500.0,29041.0,2017년 02월 14일
부사,P박스,45800.0,11800.0,26596.0,2017년 02월 14일
부사,P박스,20200.0,10000.0,15492.0,2017년 02월 14일
미안마,P박스,64200.0,33800.0,49200.0,2017년 02월 14일
미안마,P박스,68900.0,33000.0,54256.0,2017년 02월 14일
미안마,P박스,39000.0,23300.0,36624.0,2017년 02월 14일
미안마,P박스,39600.0,13000.0,29421.0,2017년 02월 14일
미안마,P박스,21500.0,10000.0,16413.0,2017년 02월 14일
미안마,P박스,75900.0,33700.0,52382.0,2017년 02월 14일
부사,P박스,73900.0,23300.0,48131.0,2017년 02월 14일
부사,P박스,66900.0,23300.0,45889.0,2017년 02월 14일
부사,P박스,79200.0,27000.0,45819.0,2017년 02월 14일
미안마,P박스,30800.0,20000.0,26845.0,2017년 02월 14일
부사,P박스,40000.0,12300.0,24508.0,2017년 02월 15일
미안마,P박스,38000.0,11200.0,28274.0,2017년 02월 15일
부사,P박스,72000.0,34500.0,51073.0,2017년 02월 15일
부사,P박스,65900.0,15500.0,47995.0,2017년 02월 15일
부사,P박스,57900.0,16000.0,45441.0,2017년 02월 15일
부사,P박스,49900.0,16000.0,39648.0,2017년 02월 15일
부사,P박스,42500.0,14200.0,33197.0,2017년 02월 15일
부사,P박스,33500.0,12200.0,24810.0,2017년 02월 15일
미안마,P박스,59800.0,15300.0,48733.0,2017년 02월 15일
미안마,P박스,54000.0,14200.0,47118.0,2017년 02월 15일
미안마,P박스,49800.0,13000.0,42475.0,2017년 02월 15일
미안마,P박스,42000.0,26800.0,36763.0,2017년 02월 15일
미안마,P박스,29000.0,18900.0,27096.0,2017년 02월 15일
부사,P박스,20000.0,5000.0,14853.0,2017년 02월 15일
미안마,P박스,21000.0,9900.0,16623.0,2017년 02월 15일
미안마,P박스,59600.0,36000.0,47186.0,2017년 02월 15일
미안마,P박스,39800.0,16800.0,33404.0,2017년 02월 16일
미안마,P박스,54600.0,25900.0,40520.0,2017년 02월 16일
미안마,P박스,66500.0,24100.0,47512.0,2017년 02월 16일
미안마,P박스,18100.0,8800.0,14926.0,2017년 02월 16일
미안마,P박스,39100.0,13000.0,28491.0,2017년 02월 16일
미안마,P박스,62000.0,25000.0,46397.0,2017년 02월 16일
미안마,P박스,29500.0,16800.0,21288.0,2017년 02월 16일
부사,P박스,93300.0,15300.0,46634.0,2017년 02월 16일
미안마,P박스,69000.0,27700.0,45212.0,2017년 02월 16일
부사,P박스,44500.0,9000.0,24342.0,2017년 02월 16일
부사,P박스,29000.0,10000.0,22828.0,2017년 02월 16일
부사,P박스,45000.0,13000.0,32346.0,2017년 02월 16일
부사,P박스,65500.0,14900.0,39121.0,2017년 02월 16일
부사,P박스,72300.0,14500.0,43256.0,2017년 02월 16일
부사,P박스,96600.0,23300.0,45450.0,2017년 02월 16일
부사,P박스,21500.0,8800.0,13637.0,2017년 02월 16일
부사,P박스,58900.0,23300.0,46411.0,2017년 02월 17일
부사,P박스,19800.0,10200.0,14205.0,2017년 02월 17일
부사,P박스,53900.0,15000.0,36936.0,2017년 02월 17일
부사,P박스,55600.0,16600.0,42293.0,2017년 02월 17일
부사,P박스,29300.0,12500.0,23066.0,2017년 02월 17일
